,id,seller,area_total,area_kitchen,area_living,floor,rooms,layout,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id,new,latitude,longitude,district,street,address,constructed,material,stories,elevator_without,elevator_passenger,elevator_service,parking,garbage_chute,heating,distance_from_center,angle,average_room_size
17611,17617,3,61.5,17.1,28.3,20,2,3,4.0,1,1,1,0,0,1,4,1,5615,0,55.777049,37.526843,1,Хорошевское шоссе,25,2020,7,25,True,True,True,0,False,4,0.06771287529330235,-0.8935709349887898,30.75
19492,19499,4,60.8,11.9,33.3,13,2,1,2.7,0,1,1,0,0,1,4,1,2470,1,55.7042,37.94429,4,13-й кв-л,к1,2021,7,17,True,True,True,1,False,4,0.3659437663877003,1.6540140430234602,30.4
19754,19761,2,40.27,8.6,17.7,11,1,3,2.8,1,0,1,0,0,1,4,1,1320,1,55.605261,37.651816,5,6-я Радиальная улица,7к30,2021,7,18,False,True,True,0,False,4,0.1481436051405232,2.6324970053927035,40.27
6232,6235,3,43.87,20.2,13.3,1,1,3,2.8,0,1,0,1,0,1,4,1,1473,1,55.500596,37.519207,11,Остафьево ЖК,к3,2020,7,14,False,True,True,1,False,4,0.24169210422133036,-2.8889867887111884,43.87
2497,2497,4,52.0,10.7,30.9,6,2,3,2.8,0,1,2,2,1,0,1,1,1500,0,55.705087,37.45972,7,Матвеевская улица,36,2004,3,17,False,True,True,3,False,2,0.12347595650329127,-1.81229996733581,26.0
22896,22904,1,36.3,6.5,21.0,9,1,3,2.5,1,0,0,1,0,1,0,2,6889,0,55.597464,37.716288,5,Шипиловский проезд,69,1976,3,9,False,True,False,3,True,0,0.1936268155935962,2.357941873509142,36.3
6034,6037,1,40.0,8.0,18.9,2,1,3,2.7,0,1,1,0,0,1,2,1,2022,0,55.70255600000001,37.917205,4,Рождественская улица,12,2010,3,17,False,True,True,3,True,0,0.3391114569670746,1.6654844526273336,40.0
16393,16399,1,35.0,9.8,20.0,16,1,3,2.6,1,0,0,1,0,1,1,1,5933,0,55.654157,37.579789,6,улица Каховка,10К3,1981,4,16,False,True,True,3,True,0,0.08046106120601215,3.139400501702367,35.0
18375,18381,2,43.0,10.7,30.9,3,2,2,2.8,1,0,0,1,1,0,1,2,8884,0,55.844329,37.521282,1,Онежская улица,1/2,1960,0,5,True,False,False,1,False,0,0.12425374611363116,-0.4886649999042581,21.5
20013,20020,3,42.0,10.7,18.0,8,1,3,2.8,0,0,2,2,0,0,4,1,8331,1,55.638125,37.316709,11,15-я фаза тер.,к9,2021,2,17,False,True,True,1,False,4,0.28005211216296066,-1.922559189372903,42.0
14579,14584,3,59.91,21.6,24.6,14,2,3,2.75,0,2,0,1,0,0,4,1,8996,1,55.879187,37.529591,1,Дмитровский Парк ЖК,2,2021,2,33,False,True,True,1,True,0,0.15297841729306755,-0.3331112193718318,29.955
9848,9852,4,35.6,10.7,30.9,4,1,3,2.8,0,0,2,2,1,1,4,1,8889,0,55.702637,37.94305,4,улица Вертолетчиков,4,2013,3,17,False,True,True,3,False,4,0.36484175620786197,1.6585657910121099,35.6
18076,18082,1,38.0,8.4,18.9,5,1,3,2.8,1,0,1,0,0,1,1,1,7239,0,55.882767,37.5251,1,мкр. 14-й,к1451,1991,2,17,True,True,True,3,True,0,0.15786003544547897,-0.3525823701591821,38.0
10260,10264,4,48.0,10.7,30.9,19,1,3,3.0,0,0,2,2,0,0,4,1,4693,1,55.69624,37.488035,7,Мичуринский проспект,56,2020,2,51,True,True,False,0,False,4,0.09929411225438695,-1.9676375564373239,48.0
19183,19190,3,61.5,12.7,34.5,9,2,3,2.8,0,2,0,1,0,0,4,1,4108,1,55.839957,37.49524,1,Головинское шоссе,11С17,2021,7,24,True,True,True,1,False,4,0.13496322203507777,-0.6753271097206238,30.75
12738,12742,2,38.6,10.7,32.0,3,2,1,2.8,0,1,0,1,0,0,1,1,1158,0,55.84922099999999,37.586607,2,Алтуфьевское шоссе,2,1980,7,17,False,True,True,1,False,4,0.11481637201244785,0.060955731932008435,19.3
18724,18730,3,33.7,10.7,11.5,14,1,3,2.65,1,0,1,0,0,0,4,1,400,1,55.617017,37.413718,11,Саларьево Парк ЖК,29,2021,3,16,False,True,True,1,False,4,0.20334942381514928,-2.1874631775168227,33.7
5261,5264,0,60.6,11.8,34.4,5,2,3,2.8,0,0,2,2,0,0,4,0,7519,0,55.709972,37.585691,5,Ленинский проспект,37,1940,0,8,False,True,False,1,True,0,0.025384356205676903,2.8997893198021454,30.3
21582,21590,4,54.0,10.0,32.0,16,2,3,3.0,1,0,0,1,0,1,3,1,4359,0,55.83653399999999,37.537299,1,Михалковская улица,1/51,2001,7,19,False,True,True,3,False,4,0.11035098637399991,-0.39352435481314385,27.0
12281,12285,4,46.0,13.0,19.0,16,1,3,2.8,1,0,0,1,0,1,0,2,268,0,55.703185,37.491548,7,Мосфильмовская улица,88к4с1,2015,2,21,True,True,True,0,False,0,0.09350616021742818,-1.9136311139492532,46.0
19872,19879,3,121.9,15.5,72.6,14,3,3,2.8,1,1,2,2,0,2,4,1,7638,1,55.659231000000005,37.560835,6,Херсонская улица,43,2012,2,23,True,True,True,2,True,3,0.07769027454453926,-2.8974768598472407,40.63333333333333
23018,23026,1,31.9,5.2,21.3,2,1,3,2.8,1,0,1,0,0,0,1,1,678,0,55.643612,37.596561,6,Балаклавский проспект,26К2,1963,4,9,False,True,False,3,False,0,0.09257059827549714,2.9574680305204155,31.9
9127,9131,3,73.2,9.7,46.6,2,2,3,3.1,1,1,2,2,0,0,4,1,3883,1,55.656986,37.559173,6,Херсонская улица,43к7,2019,2,32,False,True,True,1,False,4,0.08027754894360635,-2.884146323615714,36.6
21528,21536,3,62.76,27.3,16.3,8,2,3,3.2,1,0,1,0,0,0,4,1,7529,1,55.747287,37.622774,0,Софийская набережная,34С4,2018,2,8,True,True,True,1,True,0,0.044982350622900916,1.2852864399192214,31.38
5248,5251,3,101.47,20.7,54.2,6,3,3,3.0,1,1,2,2,0,1,4,1,7203,1,55.714414,37.657907,5,Восточная улица,4К1,2021,2,17,False,True,True,0,False,4,0.0808591778564888,1.8233370216842304,33.82333333333333
21283,21290,4,186.6,10.7,30.9,22,5,3,2.8,0,0,2,2,0,0,3,1,2597,0,55.733442,37.427094,7,Молодогвардейская улица,15,2008,2,23,True,False,False,3,False,0,0.15252314998210134,-1.5785058418787463,37.32
9579,9583,3,55.02,6.0,25.4,1,2,3,3.0,0,0,2,2,0,0,4,1,8016,1,55.580192,37.587137,5,Варшавское шоссе,170Е,2020,2,19,False,True,True,0,False,4,0.15460907154819004,3.092906272771087,27.51
23032,23040,3,68.49,10.7,34.8,8,2,3,3.45,0,0,2,2,0,0,4,1,7652,1,55.709525,37.51026,7,Ломоносовский проспект,36А,2021,7,13,False,True,True,0,False,4,0.07375254260743008,-1.9179583864700214,34.245
7323,7326,2,60.0,10.0,32.0,18,2,1,2.75,0,1,1,0,0,1,2,2,6265,0,55.87281899999999,37.639590000000005,2,Полярная улица,4к2,2008,2,24,False,True,True,1,True,0,0.1506547024115402,0.4094573431235719,30.0
8907,8911,2,35.0,10.7,18.0,1,1,3,2.64,0,1,1,0,0,2,1,1,8751,0,55.641442000000005,37.544674,6,мкр. 6-й,к608,1969,4,14,False,True,False,3,True,0,0.09951105130420865,-2.782843936904411,35.0
21047,21054,4,41.0,5.5,27.0,4,2,1,2.64,0,1,1,0,1,0,0,1,8533,0,55.63316999999999,37.673672,5,улица Медиков,6,1967,3,5,True,False,False,3,False,0,0.13834318695037592,2.393967875884846,20.5
6140,6143,4,49.1,6.0,29.0,1,2,1,2.8,1,0,1,0,0,0,4,1,1489,1,55.510277,37.348455,11,Кленовые Аллеи ЖК,к6,2020,2,15,False,True,True,1,False,4,0.32212213370655757,-2.341230136231954,24.55
21574,21582,4,41.8,15.0,18.0,12,1,3,2.8,1,0,0,1,0,0,4,1,5352,1,55.843111,37.480687,1,Ленинградское шоссе,58с13,2020,7,29,True,True,True,0,False,4,0.14682315032344442,-0.739304268547836,41.8
1821,1821,3,24.06,6.0,11.5,12,1,3,2.72,1,0,0,1,0,0,4,1,1656,1,55.802325,37.599858000000005,2,Складочная улица,6к6,2021,2,14,False,True,True,1,False,4,0.07066916769024198,0.29055199348972177,24.06
9719,9723,1,28.4,7.0,15.0,11,1,3,2.5,1,0,1,0,0,1,0,1,7244,0,55.606929,37.71018,5,Домодедовская улица,24К1,1975,3,12,False,True,True,3,False,0,0.1826260890771764,2.3450489878112544,28.4
15143,15148,3,44.2,16.8,14.8,29,1,3,2.8,1,0,1,0,0,0,4,1,2778,1,55.719896,37.692663,4,Метрополия ЖК,4,2021,2,30,True,True,True,0,False,4,0.11400492282470821,1.7002915569365993,44.2
20135,20142,4,83.0,10.0,60.0,13,3,3,2.64,1,0,2,2,1,0,2,1,3243,0,55.636651,37.317481,11,улица Бориса Пастернака,27к1,2017,3,17,False,True,True,1,True,0,0.2798401185969721,-1.9284545088209981,27.666666666666668
5347,5350,2,45.0,7.5,25.0,9,2,1,2.8,0,1,1,0,0,1,1,1,4674,0,55.71641700000001,37.610027,5,улица Шухова,19,1967,7,9,False,True,False,3,True,4,0.0354444109568376,2.11006034505765,22.5
9048,9052,2,54.0,9.0,29.0,6,2,1,2.7,1,0,1,0,1,0,1,1,4424,0,55.66342,37.517859,6,Ленинский проспект,105к4,2007,2,16,False,True,True,0,True,0,0.0942477884975226,-2.427110683676735,27.0
19908,19915,1,40.0,13.5,18.0,6,1,3,2.64,0,1,2,2,1,0,1,1,4235,0,55.50224300000001,37.589311,6,улица Брусилова,27к3,2008,3,24,False,True,True,1,True,0,0.23257716536319906,3.099880924926066,40.0
6083,6086,1,38.6,9.0,20.8,10,1,3,2.8,0,0,2,2,0,0,4,0,2365,0,55.666558,37.788387,4,улица Марьинский Парк,35,2003,3,10,False,True,True,3,True,0,0.21958799716294372,1.885929910544854,38.6
15792,15797,4,184.0,10.7,30.9,24,4,3,2.8,0,0,2,2,0,0,3,1,9625,0,55.747115,37.539078,0,набережная Пресненская,8с1,2009,0,73,True,True,True,0,True,0,0.04241737272455526,-1.2717353796076767,46.0
12735,12739,3,109.33,10.7,30.9,21,3,3,2.8,0,0,2,2,0,0,4,1,1274,1,55.847973,37.628882,2,проезд Серебрякова,2Ак3,2020,7,24,False,True,True,0,False,4,0.12359958759154743,0.410012652033734,36.443333333333335
9831,9835,4,39.2,9.0,18.9,14,1,3,2.8,1,0,2,2,0,1,0,2,8543,0,55.702191000000006,37.949931,4,улица Лавриненко,11к2,2019,3,25,True,True,True,1,False,4,0.37173539829434754,1.6581383812145445,39.2
19115,19122,4,45.0,6.0,30.0,6,2,3,2.6,1,0,1,0,1,0,2,2,6848,0,55.862803,37.493335,1,Фестивальная улица,53К4,1969,4,14,False,True,False,1,True,0,0.15451619766181546,-0.5924228594198082,22.5
17451,17457,2,71.7,14.3,40.8,2,3,1,2.8,1,0,1,0,0,2,2,2,3342,0,55.67124,37.416188,7,улица Московская,297,2013,7,4,False,False,False,3,False,4,0.17528365487923772,-1.9407510045925331,23.900000000000002
22513,22521,4,56.8,10.7,30.9,5,3,3,0.0,0,1,2,2,1,0,1,1,5696,0,55.79975,37.493389,8,1-й Волоколамский проезд,5,1971,0,5,True,False,False,3,False,0,0.10805881181424375,-0.9238569415695955,18.933333333333334
2932,2934,4,58.2,10.7,30.9,17,1,3,2.8,0,0,2,2,0,0,4,1,3139,1,55.770775,37.376626,7,Рублевское шоссе,70к6,2017,2,24,False,True,True,0,True,1,0.20618172808405733,-1.3945194641159797,58.2
2714,2715,4,108.5,10.7,30.9,11,3,3,2.8,0,0,1,1,0,0,0,1,9392,0,55.680585,37.470087,7,улица Мичуринский проспект Олимпийская деревня,1к2,2013,7,12,False,True,False,3,False,4,0.1221286684210106,-2.0290980822654303,36.166666666666664
1946,1946,3,55.29,10.4,30.5,9,2,3,3.0,0,2,0,1,0,0,4,1,2344,1,55.850909,37.617527,2,Березовая аллея,17к1,2021,2,11,False,True,True,1,False,4,0.12231568921410241,0.31516309939792586,27.645
16452,16458,4,66.0,8.0,58.0,17,2,3,2.8,2,0,2,2,1,0,2,1,6836,0,55.72746,37.479977000000005,7,Давыдковская улица,3,2004,7,43,True,True,True,0,True,4,0.09989239862037283,-1.6425135703364317,33.0
21167,21174,3,89.9,19.1,43.8,3,3,3,2.7,2,0,0,1,1,0,4,1,1829,1,55.5539,37.553981,6,улица Поляны,5Ак2,2021,2,17,False,True,True,1,False,4,0.1825265119759851,-3.000700162422211,29.96666666666667
15226,15231,1,60.0,10.2,34.0,3,2,1,2.64,0,1,1,1,0,1,2,1,5030,0,55.66066800000001,37.749948,4,улица Перерва,49,1999,3,17,False,True,False,3,True,0,0.1856952491783829,1.9803853913065348,30.0
22953,22961,4,104.58,10.7,30.9,9,3,3,2.8,1,2,1,1,1,1,0,1,2570,0,55.681047,37.551088,6,улица Вавилова,69А,2019,2,20,True,True,True,0,True,1,0.06069177601401412,-2.6523115348150736,34.86
15136,15141,2,120.0,20.0,79.0,20,4,3,3.1,0,0,1,1,0,0,0,1,3665,0,55.637393,37.600388,5,Северное Чертаново мкр,1А,2011,2,41,False,True,True,0,False,4,0.09941977399452115,2.931074845600429,30.0
10350,10354,3,44.9,22.4,12.6,2,1,3,2.85,1,0,1,0,1,0,4,1,356,1,55.751594,37.709021,4,Лефортово Парк ЖК,к11,2021,7,23,False,True,True,1,False,4,0.1305171198793219,1.4403585223508164,44.9
238,238,3,41.7,10.7,20.1,11,1,3,3.0,1,0,1,0,0,1,4,1,5966,0,55.626594,37.343919,11,бульвар Андрея Тарковского,7,2018,2,11,True,True,True,1,True,1,0.259269429850231,-2.0005502842379106,41.7
21470,21478,1,47.0,7.0,34.0,6,2,1,2.8,0,1,1,0,0,1,1,2,1395,0,55.795929,37.486706,8,улица Маршала Конева,12,1976,0,12,False,True,True,3,False,0,0.11131349628642626,-0.9874775686679911,23.5
8680,8684,1,40.0,13.0,18.0,1,1,3,2.48,1,0,1,0,0,1,1,1,5426,0,55.759446,37.777499,3,2-я Владимирская улица,12К1,1993,4,16,False,True,False,1,True,0,0.19943785150533086,1.445981934656315,40.0
23221,23229,4,35.7,9.0,26.7,8,1,3,2.8,1,0,0,1,0,1,1,1,694,0,55.476128,37.295266,10,проспект Октябрьский,9,1991,4,16,False,True,False,3,True,0,0.38427855853575377,-2.3085977986055894,35.7
869,869,1,214.0,20.0,160.0,16,4,3,2.8,2,1,1,1,1,1,3,2,2249,0,55.794062,37.484649,8,улица Расплетина,22к2,2011,2,32,False,True,True,0,True,0,0.11203434049266499,-1.0115016288115013,53.5
2017,2017,3,77.97,16.1,36.6,6,2,3,3.0,0,2,0,1,1,0,4,1,4035,1,55.85718000000001,37.627687,2,Сельскохозяйственная улица,вл35,2020,2,11,False,True,True,1,False,0,0.1316534181288076,0.37380320163730335,38.985
8528,8532,2,34.5,6.5,20.7,8,1,3,2.8,1,0,0,1,1,0,1,1,3299,0,55.820637,37.814932,3,Алтайская улица,9К1,1978,3,9,False,True,False,1,True,0,0.25054840446047405,1.2203432202794784,34.5
18702,18708,4,41.27,5.0,26.6,4,2,3,2.8,1,0,2,2,0,1,4,2,6942,1,55.554058,37.313699,11,д. Староселье,2,2021,7,9,False,True,False,3,False,4,0.32142171323600977,-2.1673004980220556,20.635
5857,5860,3,76.4,21.8,35.2,3,2,3,2.72,0,2,1,0,0,0,4,1,8136,1,55.722512,37.772918,4,2-я Институтская улица,6С12,2021,2,13,False,True,True,1,False,4,0.19368408047093175,1.6333402589509782,38.2
39,39,3,39.3,18.1,11.1,8,1,3,2.65,1,0,1,0,0,0,4,1,5751,1,55.542126,37.490209,11,улица Александры Монаховой,90к4,2022,3,17,False,True,True,1,False,4,0.2122407264887967,-2.706784007642108,39.3
12741,12745,1,33.1,7.0,19.0,6,1,3,2.8,0,1,1,0,0,0,1,2,6239,0,55.88756899999999,37.647163,2,Широкая улица,2к1,1966,3,9,True,True,True,3,True,0,0.1672037769432909,0.41588575388174076,33.1
7099,7102,3,80.2,20.3,30.8,6,2,3,2.8,2,1,1,1,0,1,4,1,5121,1,55.784303,37.562775,1,Ленинградский проспект,29к3,2019,2,19,True,True,True,0,True,0,0.052460630090968983,-0.32673999194173436,40.1
2768,2769,4,210.0,20.3,106.2,20,5,3,2.8,0,0,2,2,0,0,4,0,4555,0,55.716037,37.503998,7,Минская улица,2,2017,2,39,True,True,True,0,True,0,0.07786410595756092,-1.811753243500359,42.0
17736,17742,4,45.5,6.0,33.9,6,2,2,2.64,1,0,0,1,1,0,1,1,8920,0,55.793971,37.805203000000006,3,11-я Парковая улица,19,1967,0,9,False,True,False,1,True,0,0.2332676897284141,1.313525503858826,22.75
5736,5739,0,45.0,6.0,29.0,7,2,3,2.8,0,1,1,0,1,0,1,1,9466,0,55.673524,37.724759000000006,4,улица Полбина,60,1970,3,9,False,True,False,3,False,0,0.1574799451060414,1.9691993921146562,22.5
1065,1065,4,42.0,10.7,30.9,6,2,3,2.8,0,0,2,2,0,0,4,0,1589,0,55.796385,37.461077,8,улица Рогова,12,1965,0,9,False,True,False,3,False,0,0.1336632753348429,-1.0904233524563285,21.0
5813,5816,3,44.2,16.8,14.8,17,1,3,2.8,1,0,1,0,0,0,4,1,2778,1,55.719896,37.692663,4,Метрополия ЖК,4,2021,2,30,True,True,True,0,False,4,0.11400492282470821,1.7002915569365993,44.2
8450,8454,4,81.4,11.5,43.6,3,3,3,2.8,1,1,2,2,0,1,4,1,6064,1,55.810364,37.702535,3,Краснобогатырская улица,38,2022,3,17,False,True,True,1,False,0,0.14438624832926902,1.0185421248552642,27.133333333333336
705,705,3,74.2,13.1,41.0,9,3,3,2.8,0,1,2,2,1,0,4,1,8204,0,55.860746,37.372431,8,Муравская улица,42к1,2019,2,25,True,True,True,0,False,0,0.24255417590534867,-1.023945566018575,24.733333333333334
3567,3570,1,54.0,9.0,34.0,5,2,2,3.2,0,1,0,1,1,0,1,1,6710,0,55.744875,37.679044,0,улица Рогожский Вал,3,1963,0,8,False,True,False,3,False,0,0.09995903476012147,1.4680020332042105,27.0
6329,6332,0,64.0,12.0,39.0,1,2,3,2.8,0,1,1,1,2,0,2,2,2143,0,55.609731,37.668462,5,улица Спортивная,29,2013,0,17,False,True,False,3,True,0,0.1532675522702776,2.523230723397309,32.0
16556,16562,4,110.0,18.0,30.9,3,3,3,2.8,1,0,2,2,0,2,3,1,5248,0,55.470724,37.544584,11,Родники мкр,2,2016,2,20,False,True,True,3,False,0,0.26620852264954986,-3.009626574120821,36.666666666666664
639,639,1,51.0,11.0,28.2,16,2,1,2.8,1,0,1,0,0,1,1,1,3291,0,55.78528000000001,37.490928,8,улица Берзарина,3К2,1975,3,16,False,True,False,3,False,0,0.10213526801400474,-1.0517759583567081,25.5
17873,17879,4,76.4,10.0,30.4,10,2,3,2.8,0,1,2,2,0,1,4,1,9649,0,55.579688,37.671085,5,Михневская улица,8,2013,4,45,True,True,True,0,True,0,0.17991792785035066,2.6082533202825307,38.2
12454,12458,4,217.0,10.7,30.9,60,1,3,2.8,0,0,2,2,0,0,4,1,9625,0,55.747115,37.539078,0,набережная Пресненская,8с1,2009,0,73,True,True,True,0,True,0,0.04241737272455526,-1.2717353796076767,217.0
9598,9602,3,128.3,10.7,0.0,2,4,3,3.2,0,0,2,2,0,0,4,1,1135,1,55.751016,37.686815,4,улица Золоторожский Вал,11С20,2023,2,20,False,True,True,0,False,4,0.10844929506103919,1.419008624927375,32.075
15291,15296,1,43.5,8.0,28.5,5,2,1,2.8,1,0,1,0,1,0,2,1,8733,0,55.806241,37.772083,3,Никитинская улица,35К2,1960,7,5,True,False,False,3,False,4,0.20536484918739545,1.2145481687381259,21.75
17383,17389,4,133.2,17.0,74.0,16,4,3,3.2,0,2,0,1,0,2,0,2,6646,0,55.816480000000006,37.702158,3,1-я Мясниковская улица,2,2017,2,19,False,True,True,0,True,0,0.1473729266288573,0.9818609650635326,33.3
8906,8910,1,20.0,10.7,30.9,14,1,3,2.8,1,0,1,0,0,0,3,1,1748,0,55.968,37.150583000000005,9,проспект Георгиевский,37к1,2018,2,17,True,True,True,1,True,0,0.4883990500529111,-1.0725892590292156,20.0
6608,6611,4,54.0,9.2,32.1,7,2,1,2.8,0,1,1,0,1,0,2,1,5259,0,55.856573,37.350791,8,Пятницкое шоссе,41К1,1992,3,17,False,True,True,3,False,0,0.25929208777563145,-1.081121660731571,27.0
22875,22883,4,38.9,8.9,20.8,4,1,3,2.64,1,0,2,2,2,0,1,1,3458,0,55.585041,37.69039,5,Лебедянская улица,28К1,1983,4,12,True,True,True,3,False,0,0.18613131903986635,2.5041314814751736,38.9
1812,1812,4,35.0,7.0,17.0,1,1,3,2.64,0,0,2,2,0,1,1,1,8502,0,55.86552,37.624651,2,Юрловский проезд,7,1974,3,9,False,True,False,1,True,0,0.1384334645701487,0.3313746234468672,35.0
14066,14071,1,34.8,10.0,19.5,2,1,3,2.8,1,0,1,0,0,1,0,1,5941,0,55.63513199999999,37.541072,6,улица Островитянова,49,1973,3,16,False,True,False,3,True,0,0.10669028581423237,-2.7719971298405124,34.8
2360,2360,0,72.2,10.0,41.0,1,2,1,2.8,1,0,1,0,0,0,1,1,8038,0,55.859266000000005,37.668426,2,улица Радужная,7,2004,4,4,True,False,False,3,False,0,0.1530521930354378,0.6190745077728794,36.1
19761,19768,0,32.0,6.7,22.0,3,1,3,2.8,1,0,1,0,0,0,1,1,1845,0,55.58344399999999,37.6448,5,Востряковский проезд,5К1,1973,3,9,False,True,False,3,True,0,0.16462968503757464,2.7344755386401975,32.0
11562,11566,1,38.3,9.5,17.1,17,1,3,2.75,1,0,0,1,0,1,2,2,7567,0,55.785367,37.479825,8,улица Народного Ополчения,33,2011,2,32,False,True,True,0,False,0,0.11195107401212956,-1.1003151028074731,38.3
14526,14531,3,56.9,8.9,36.5,10,2,3,2.8,0,0,2,2,0,0,4,1,7624,1,55.785777,37.58579,1,Бумажный проезд,2/2,2020,2,20,False,True,False,0,False,4,0.051530737011169066,0.12016662458926175,28.45
15239,15244,1,39.2,10.0,21.0,11,1,3,2.64,0,1,1,0,1,1,1,1,4897,0,55.651115,37.719702000000005,4,Донецкая улица,1,1979,3,12,False,True,True,1,True,0,0.16308820955613754,2.1083200017142523,39.2
14803,14808,0,53.4,8.0,30.0,6,2,1,2.7,0,1,1,0,1,0,1,1,3037,0,55.83207,37.447809,8,Вишневая улица,14,1978,0,7,False,True,False,1,True,0,0.16391800261666692,-0.9341307905067194,26.7
22682,22690,3,38.83,15.2,30.9,19,1,3,2.85,0,0,2,2,0,0,4,1,6555,1,55.883202,37.683015000000005,2,Тайнинская улица,9к4,2020,0,24,True,True,True,0,False,0,0.1810229186377298,0.6079811584649509,38.83
6409,6412,3,79.1,13.1,48.3,5,3,3,2.89,1,1,1,0,0,1,4,1,1602,1,55.56486700000001,37.502112,11,Скандинавия ЖК,к16/2,2021,2,14,False,True,True,0,False,4,0.18660574166643443,-2.7133009288891357,26.366666666666664
8974,8978,4,37.5,8.8,19.0,5,1,3,2.64,1,0,2,2,1,0,3,1,778,0,55.567331,37.588242,6,Коктебельская улица,2К1,1990,3,17,True,True,True,1,True,0,0.16750929051951022,3.090053994694688,37.5
19043,19050,4,72.63,28.0,28.0,2,2,1,3.1,0,0,1,0,0,0,4,1,4574,0,55.75461800000001,37.524058,0,Шмитовский проезд,39к1,2019,2,55,True,True,True,0,True,0,0.05904507418409132,-1.2252332582556094,36.315
7549,7552,1,64.0,7.2,43.0,9,3,1,2.8,0,1,0,1,0,1,2,2,8826,0,55.840851,37.605436,2,В мкр,49,1992,2,16,False,True,True,3,True,0,0.10932669141640251,0.2384572632437841,21.333333333333332
